timestamp,sensor,lux,kelvin,rgbR,rgbG,rgbB,rgbIR,movement,mEDI,R',G',B'
21-06-2023 01.15.51,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.16.06,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.16.21,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.16.36,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.16.51,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.17.06,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.17.21,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.17.36,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.17.51,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.18.06,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.18.21,New Button,0,1391,0,0,0,0,12,0,0.0,0.0,0.0
21-06-2023 01.18.36,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.18.51,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.19.06,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.19.21,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.19.36,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.19.51,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.20.06,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.20.21,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.20.36,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.20.51,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.21.06,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.21.21,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.21.36,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.21.51,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.22.06,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.22.21,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.22.36,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.22.51,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.23.06,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.23.22,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.23.37,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.23.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.24.07,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.24.22,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.24.37,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.24.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.25.07,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.25.22,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.25.37,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.25.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.26.07,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.26.22,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.26.37,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.26.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.27.07,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.27.22,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.27.37,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.27.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.28.07,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.28.22,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.28.37,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.28.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.29.07,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.29.22,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.29.37,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.29.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.30.07,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.30.22,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.30.37,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.30.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.31.07,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.31.22,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.31.37,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.31.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.32.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.32.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.32.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.32.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.33.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.33.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.33.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.33.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.34.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.34.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.34.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.34.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.35.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.35.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.35.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.35.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.36.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.36.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.36.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.36.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.37.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.37.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.37.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.37.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.38.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.38.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.38.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.38.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.39.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.39.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.39.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.39.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.40.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.40.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.40.39,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.40.54,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.41.09,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.41.24,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.41.39,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.41.54,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.42.09,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.42.24,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.42.39,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.42.54,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.43.09,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.43.24,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.43.39,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.43.54,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.44.09,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.44.24,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.44.39,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.44.54,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.45.09,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.45.24,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.45.39,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.45.54,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.46.09,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.46.24,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.46.39,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.46.54,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.47.09,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.47.24,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.47.39,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.47.54,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.48.09,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.48.24,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.48.39,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.48.54,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.49.10,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.49.25,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.49.40,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.49.55,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.50.10,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.50.25,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.50.40,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.50.55,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.51.10,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.51.25,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.51.40,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.51.55,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.52.10,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.52.25,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.52.40,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.52.55,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.53.10,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.53.25,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.53.40,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.53.55,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.54.10,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.54.25,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.54.40,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.54.55,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.55.10,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.55.25,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.55.40,New Button,0,1391,0,0,0,0,2,0,0.0,0.0,0.0
21-06-2023 01.55.55,New Button,0,1391,0,0,0,0,4,0,0.0,0.0,0.0
21-06-2023 01.56.10,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.56.25,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.56.40,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.56.55,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.57.10,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.57.25,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.57.40,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.57.56,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.58.11,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.58.26,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.58.41,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.58.56,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.59.11,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.59.26,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.59.41,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 01.59.56,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.00.11,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.00.26,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.00.41,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.00.56,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.01.11,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.01.26,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.01.41,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.01.56,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.02.11,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.02.26,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.02.41,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.02.56,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.03.11,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.03.26,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.03.41,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.03.56,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.04.11,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.04.26,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.04.41,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.04.56,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.05.11,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.05.26,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.05.41,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.05.56,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.06.11,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.06.27,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.06.42,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.06.57,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.07.12,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.07.27,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.07.42,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.07.57,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.08.12,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.08.27,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.08.42,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.08.57,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.09.12,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.09.27,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.09.42,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.09.57,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.10.12,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.10.27,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.10.42,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.10.57,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.11.12,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.11.27,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.11.42,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.11.57,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.12.12,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.12.27,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.12.42,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.12.57,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.13.12,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.13.27,New Button,0,1391,0,0,0,0,1,0,0.0,0.0,0.0
21-06-2023 02.13.42,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.13.57,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.14.12,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.14.27,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.14.42,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.14.58,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.15.13,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.15.28,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.15.43,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.15.58,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.16.13,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.16.28,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.16.43,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.16.58,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.17.13,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.17.28,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.17.43,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.17.58,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.18.13,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.18.28,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.18.43,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.18.58,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.19.13,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.19.28,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.19.43,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.19.58,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.20.13,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.20.28,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.20.43,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.20.58,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.21.13,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.21.28,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.21.43,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.21.58,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.22.13,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.22.28,New Button,0,1391,0,0,0,0,2,0,0.0,0.0,0.0
21-06-2023 02.22.43,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.22.58,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.23.13,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.23.28,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.23.44,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.23.59,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.24.14,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.24.29,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.24.44,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.24.59,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.25.14,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.25.29,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.25.44,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.25.59,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.26.14,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.26.29,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.26.44,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.26.59,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.27.14,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.27.29,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.27.44,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.27.59,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.28.14,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.28.29,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.28.44,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.28.59,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.29.14,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.29.29,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.29.44,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.29.59,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.30.14,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.30.29,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.30.44,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.30.59,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.31.14,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 02.31.29,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
